timestamp;pond;ph;do;temp
06/01/26 09.30;Catfish;7.19;5.19;29.69
06/01/26 09.45;Catfish;7.13;5.11;29.72
06/01/26 10.00;Catfish;7.07;5.41;29.9
06/01/26 10.15;Catfish;7.15;5.27;29.61
06/01/26 10.30;Catfish;7.07;5.32;29.73
06/01/26 10.45;Catfish;7;5.32;29.69
06/01/26 11.00;Catfish;7.2;5.07;29.93
06/01/26 11.15;Catfish;7.16;5.19;29.98
06/01/26 11.30;Catfish;7.12;5.23;29.69
06/01/26 11.45;Catfish;7.15;5.26;29.67
06/01/26 12.00;Catfish;7.04;5.37;29.84
06/01/26 12.15;Catfish;7.03;5.58;29.78
06/01/26 12.30;Catfish;7.08;5.47;29.63
06/01/26 12.45;Catfish;7.11;5.13;29.68
06/01/26 13.00;Catfish;7.17;5.24;29.9
06/01/26 13.15;Catfish;7.22;5.04;29.66
06/01/26 13.30;Catfish;7.08;5.16;29.59
06/01/26 13.45;Catfish;7.22;5.36;29.61
06/01/26 14.00;Catfish;7.3;5.39;29.8
06/01/26 14.15;Catfish;7.11;5.39;29.56
06/01/26 14.30;Catfish;7.19;5.29;29.71
06/01/26 14.45;Catfish;7.24;5.15;29.52
06/01/26 15.00;Catfish;7.03;5.18;29.48
06/01/26 15.15;Catfish;7.06;5.23;29.68
06/01/26 15.30;Catfish;7.18;5.02;29.52
06/01/26 15.45;Catfish;7.27;5.19;29.3
06/01/26 16.00;Catfish;7.35;5.1;29.47
06/01/26 16.15;Catfish;7.09;4.98;29.22
06/01/26 16.30;Catfish;7.06;4.82;29.3
06/01/26 16.45;Catfish;6.99;5.2;29.4
06/01/26 17.00;Catfish;7.09;4.6;29.06
06/01/26 17.15;Catfish;7.18;4.7;29.21
06/01/26 17.30;Catfish;7.15;4.85;29.03
06/01/26 17.45;Catfish;7.08;4.94;29.12
06/01/26 18.00;Catfish;7.16;4.96;28.98
06/01/26 18.15;Catfish;7.08;4.97;29.06
06/01/26 18.30;Catfish;7.07;4.72;29.01
06/01/26 18.45;Catfish;7.04;5.21;28.92
06/01/26 19.00;Catfish;7.11;4.89;29.01
06/01/26 19.15;Catfish;7.27;4.73;28.96
06/01/26 19.30;Catfish;7.21;4.66;28.74
06/01/26 19.45;Catfish;7.12;4.47;28.83
06/01/26 20.00;Catfish;7.13;4.73;28.65
06/01/26 20.15;Catfish;7.03;4.67;28.6
06/01/26 20.30;Catfish;7.15;4.89;28.64
06/01/26 20.45;Catfish;7.04;4.51;28.61
06/01/26 21.00;Catfish;6.93;4.91;28.68
06/01/26 21.15;Catfish;7.1;4.61;28.58
06/01/26 21.30;Catfish;7.13;4.36;28.52
06/01/26 21.45;Catfish;7.19;4.62;28.69
06/01/26 22.00;Catfish;7.04;4.26;28.56
06/01/26 22.15;Catfish;7.22;4.43;28.46
06/01/26 22.30;Catfish;7.15;4.25;28.48
06/01/26 22.45;Catfish;7.25;4.72;28.47
06/01/26 23.00;Catfish;7.09;4.22;28.68
06/01/26 23.15;Catfish;7.04;4.65;28.55
06/01/26 23.30;Catfish;6.95;4.34;28.77
06/01/26 23.45;Catfish;6.96;4.24;28.59
07/01/26 00.00;Catfish;7.01;4.43;28.7
07/01/26 00.15;Catfish;7;4.54;28.76
07/01/26 00.30;Catfish;7.14;4.25;28.59
07/01/26 00.45;Catfish;7.11;4.47;28.89
07/01/26 01.00;Catfish;7.01;4.32;28.72
07/01/26 01.15;Catfish;6.97;4.24;28.71
07/01/26 01.30;Catfish;7.09;4.56;28.73
07/01/26 01.45;Catfish;7.06;4.52;28.87
07/01/26 02.00;Catfish;7.25;4.31;28.99
07/01/26 02.15;Catfish;7.13;4.58;28.69
07/01/26 02.30;Catfish;7.12;4.23;28.68
07/01/26 02.45;Catfish;7.04;4.29;28.96
07/01/26 03.00;Catfish;7.02;4.69;28.83
07/01/26 03.15;Catfish;7.02;4.25;28.9
07/01/26 03.30;Catfish;7.06;4.23;28.91
07/01/26 03.45;Catfish;7.15;4.2;29.04
07/01/26 04.00;Catfish;6.99;4.1;29.12
07/01/26 04.15;Catfish;6.97;4.41;29.18
07/01/26 04.30;Catfish;7.13;4.56;29
07/01/26 04.45;Catfish;7.04;4.59;29.13
07/01/26 05.00;Catfish;7.03;4.56;29.13
07/01/26 05.15;Catfish;7.09;4.8;29.17
07/01/26 05.30;Catfish;7.12;4.63;29.21
07/01/26 05.45;Catfish;7.04;4.56;29.5
07/01/26 06.00;Catfish;7.23;4.48;29.15
07/01/26 06.15;Catfish;7.19;4.9;29.39
07/01/26 06.30;Catfish;7;4.74;29.44
07/01/26 06.45;Catfish;7.1;5.02;29.46
07/01/26 07.00;Catfish;7.2;4.82;29.51
07/01/26 07.15;Catfish;7.01;4.9;29.51
07/01/26 07.30;Catfish;7.08;4.66;29.52
07/01/26 07.45;Catfish;7.13;5.29;29.47
07/01/26 08.00;Catfish;7.18;4.94;29.54
07/01/26 08.15;Catfish;7.19;4.95;29.51
07/01/26 08.30;Catfish;7.19;5.12;29.59
07/01/26 08.45;Catfish;7.13;5.29;29.68
07/01/26 09.00;Catfish;7;4.95;29.79
07/01/26 09.15;Catfish;7.01;5.2;29.61
07/01/26 09.30;Catfish;7.13;5.31;29.61
07/01/26 09.45;Catfish;7.13;4.78;29.61
07/01/26 10.00;Catfish;7.15;5.25;29.76
07/01/26 10.15;Catfish;7.12;5.11;29.71
07/01/26 10.30;Catfish;7.07;4.99;29.82
07/01/26 10.45;Catfish;7.07;5.02;29.8
07/01/26 11.00;Catfish;7.36;5.5;29.79
07/01/26 11.15;Catfish;7.16;5.01;29.85
07/01/26 11.30;Catfish;7.16;5.6;29.94
07/01/26 11.45;Catfish;7.11;5.22;29.87
07/01/26 12.00;Catfish;7.07;5.07;29.87
07/01/26 12.15;Catfish;7.08;5.46;29.89
07/01/26 12.30;Catfish;7.15;5.21;29.76
07/01/26 12.45;Catfish;7.11;5.25;29.6
07/01/26 13.00;Catfish;7.13;5.25;29.59
07/01/26 13.15;Catfish;7.31;5.2;29.72
07/01/26 13.30;Catfish;7.08;5.15;29.83
07/01/26 13.45;Catfish;7.16;5.42;29.66
07/01/26 14.00;Catfish;7.22;5.18;29.78
07/01/26 14.15;Catfish;7.11;5.25;29.67
07/01/26 14.30;Catfish;7.08;5.44;29.58
07/01/26 14.45;Catfish;7.08;5.16;29.49
07/01/26 15.00;Catfish;7.35;5.13;29.57
07/01/26 15.15;Catfish;7.16;5.08;29.34
07/01/26 15.30;Catfish;6.99;5.3;29.5
07/01/26 15.45;Catfish;7.09;5.07;29.37
07/01/26 16.00;Catfish;7.09;4.99;29.34
07/01/26 16.15;Catfish;7.17;5.21;29.34
07/01/26 16.30;Catfish;6.97;4.87;29.22
07/01/26 16.45;Catfish;7.13;5.04;29.27
07/01/26 17.00;Catfish;7.25;5.3;29.21
07/01/26 17.15;Catfish;7.29;5.09;29.17
07/01/26 17.30;Catfish;7.11;4.92;29.26
07/01/26 17.45;Catfish;7.25;5.08;29
07/01/26 18.00;Catfish;7.33;4.97;29.08
07/01/26 18.15;Catfish;7.11;4.97;29
07/01/26 18.30;Catfish;7.09;4.82;29.12
07/01/26 18.45;Catfish;7.22;4.96;28.96
07/01/26 19.00;Catfish;7.21;4.84;29.05
07/01/26 19.15;Catfish;7.14;4.89;28.89
07/01/26 19.30;Catfish;7.1;4.64;28.7
07/01/26 19.45;Catfish;7.38;4.75;28.77
07/01/26 20.00;Catfish;6.87;4.8;28.66
07/01/26 20.15;Catfish;7.1;4.93;28.79
07/01/26 20.30;Catfish;7.13;4.74;28.66
07/01/26 20.45;Catfish;7.02;4.83;28.75
07/01/26 21.00;Catfish;7.15;4.8;28.77
07/01/26 21.15;Catfish;7.12;4.75;28.62
07/01/26 21.30;Catfish;7.07;4.54;28.68
07/01/26 21.45;Catfish;6.93;4.59;28.65
07/01/26 22.00;Catfish;7.08;4.35;28.62
07/01/26 22.15;Catfish;7.16;4.22;28.63
07/01/26 22.30;Catfish;7.16;4.44;28.64
07/01/26 22.45;Catfish;6.99;4.19;28.59
07/01/26 23.00;Catfish;7.05;4.37;28.48
07/01/26 23.15;Catfish;6.97;4.19;28.82
07/01/26 23.30;Catfish;7.25;4.59;28.53
07/01/26 23.45;Catfish;7.01;4.31;28.47
08/01/26 00.00;Catfish;7.03;4.57;28.74
08/01/26 00.15;Catfish;6.99;4.14;28.72
08/01/26 00.30;Catfish;7.05;4.21;28.53
08/01/26 00.45;Catfish;7.1;4.4;28.81
08/01/26 01.00;Catfish;6.93;4.3;28.63
08/01/26 01.15;Catfish;6.92;4.5;28.63
08/01/26 01.30;Catfish;7.07;4.23;28.77
08/01/26 01.45;Catfish;7.16;4.23;28.62
08/01/26 02.00;Catfish;6.96;3.94;28.57
08/01/26 02.15;Catfish;6.99;4.3;28.78
08/01/26 02.30;Catfish;6.96;4.6;28.8
08/01/26 02.45;Catfish;7.01;4.46;28.82
08/01/26 03.00;Catfish;7.02;4.48;28.75
08/01/26 03.15;Catfish;7.12;4.76;28.73
08/01/26 03.30;Catfish;6.94;4.49;28.88
08/01/26 03.45;Catfish;7.07;4.25;28.87
08/01/26 04.00;Catfish;6.91;4.19;28.79
08/01/26 04.15;Catfish;7.06;4.75;28.99
08/01/26 04.30;Catfish;7.01;4.61;29.14
08/01/26 04.45;Catfish;7.08;4.52;29.17
08/01/26 05.00;Catfish;7;3.95;29.15
08/01/26 05.15;Catfish;7.03;4.43;29.22
08/01/26 05.30;Catfish;7.18;4.87;29.19
08/01/26 05.45;Catfish;7.08;4.98;29.35
08/01/26 06.00;Catfish;7.04;4.66;29.36
08/01/26 06.15;Catfish;7.16;4.79;29.34
08/01/26 06.30;Catfish;7.12;4.75;29.33
08/01/26 06.45;Catfish;7.22;4.69;29.43
08/01/26 07.00;Catfish;7;4.55;29.44
08/01/26 07.15;Catfish;7.2;5.04;29.63
08/01/26 07.30;Catfish;7.2;4.89;29.58
08/01/26 07.45;Catfish;7.03;4.81;29.65
08/01/26 08.00;Catfish;7.15;5.06;29.47
08/01/26 08.15;Catfish;7.09;5.19;29.48
08/01/26 08.30;Catfish;7.04;4.78;29.63
08/01/26 08.45;Catfish;7.11;5.06;29.61
08/01/26 09.00;Catfish;7.14;5.19;29.82
08/01/26 09.15;Catfish;7.11;4.89;29.77
08/01/26 09.30;Catfish;7.04;4.86;29.63
08/01/26 09.45;Catfish;7.13;5.01;29.73
08/01/26 10.00;Catfish;7.11;5.22;29.57
08/01/26 10.15;Catfish;7.21;5.05;29.73
08/01/26 10.30;Catfish;7.14;5.43;29.93
08/01/26 10.45;Catfish;7.21;5.34;29.72
08/01/26 11.00;Catfish;7.15;5.39;29.91
08/01/26 11.15;Catfish;7.08;5.43;29.82
08/01/26 11.30;Catfish;7.2;5.37;29.65
08/01/26 11.45;Catfish;7.27;5.46;29.86
08/01/26 12.00;Catfish;7.3;5.32;29.9
08/01/26 12.15;Catfish;7.06;5.16;29.77
08/01/26 12.30;Catfish;7.13;5.1;29.76
08/01/26 12.45;Catfish;7.18;5.39;29.87
08/01/26 13.00;Catfish;7.05;5.2;29.92
08/01/26 13.15;Catfish;7.21;4.87;29.79
08/01/26 13.30;Catfish;7.1;5.5;29.64
08/01/26 13.45;Catfish;7.11;5.15;29.87
08/01/26 14.00;Catfish;7.11;5.15;29.58
08/01/26 14.15;Catfish;7.08;5.27;29.84
08/01/26 14.30;Catfish;7.08;5.5;29.56
08/01/26 14.45;Catfish;6.94;5.36;29.64
08/01/26 15.00;Catfish;7.07;5.18;29.53
08/01/26 15.15;Catfish;7.11;5.19;29.51
08/01/26 15.30;Catfish;7.16;5.01;29.52
08/01/26 15.45;Catfish;7.05;5.34;29.53
08/01/26 16.00;Catfish;7.21;5.13;29.32
08/01/26 16.15;Catfish;7.2;4.85;29.19
08/01/26 16.30;Catfish;7.24;4.98;29.41
08/01/26 16.45;Catfish;7.16;5.13;29.22
08/01/26 17.00;Catfish;7.08;4.63;29.12
08/01/26 17.15;Catfish;6.99;4.93;29.08
08/01/26 17.30;Catfish;7.21;4.88;28.96
08/01/26 17.45;Catfish;7.07;4.81;29.08
08/01/26 18.00;Catfish;7.04;4.65;28.95
08/01/26 18.15;Catfish;7.11;4.82;29.11
08/01/26 18.30;Catfish;7.02;4.74;28.78
08/01/26 18.45;Catfish;7.17;4.78;28.96
08/01/26 19.00;Catfish;7.13;4.71;28.85
08/01/26 19.15;Catfish;7.18;4.44;28.89
08/01/26 19.30;Catfish;7.07;4.62;28.66
08/01/26 19.45;Catfish;7.25;4.58;28.58
08/01/26 20.00;Catfish;6.97;4.64;28.81
08/01/26 20.15;Catfish;7.09;4.53;28.97
08/01/26 20.30;Catfish;7.09;4.99;28.73
08/01/26 20.45;Catfish;7.23;4.85;28.57
08/01/26 21.00;Catfish;7.15;4.69;28.76
08/01/26 21.15;Catfish;7.03;4.78;28.67
08/01/26 21.30;Catfish;7;4.22;28.71
08/01/26 21.45;Catfish;7.06;4.38;28.67
08/01/26 22.00;Catfish;7.1;4.63;28.62
08/01/26 22.15;Catfish;7.03;4.13;28.76
08/01/26 22.30;Catfish;6.99;4.37;28.51
08/01/26 22.45;Catfish;7.16;4.53;28.6
08/01/26 23.00;Catfish;7.08;4.51;28.49
08/01/26 23.15;Catfish;7.06;4.42;28.58
08/01/26 23.30;Catfish;6.84;4.01;28.36
08/01/26 23.45;Catfish;7.06;4.61;28.53
09/01/26 00.00;Catfish;6.96;4.4;28.43
09/01/26 00.15;Catfish;7.1;4.38;28.72
09/01/26 00.30;Catfish;7.12;4.39;28.67
09/01/26 00.45;Catfish;7.19;4.24;28.64
09/01/26 01.00;Catfish;7.08;4.37;28.55
09/01/26 01.15;Catfish;7.04;4.62;28.6
09/01/26 01.30;Catfish;6.94;4.18;28.77
09/01/26 01.45;Catfish;7.08;4.33;28.68
09/01/26 02.00;Catfish;6.98;4.51;28.85
09/01/26 02.15;Catfish;7.04;3.95;28.92
09/01/26 02.30;Catfish;6.94;4.37;28.91
09/01/26 02.45;Catfish;6.93;4.65;28.83
09/01/26 03.00;Catfish;7.01;4.55;28.78
09/01/26 03.15;Catfish;7.04;4.57;29
09/01/26 03.30;Catfish;7.07;4.44;28.84
09/01/26 03.45;Catfish;7.06;4.06;29.05
09/01/26 04.00;Catfish;6.98;4.26;29.05
09/01/26 04.15;Catfish;7.09;4.21;29.07
09/01/26 04.30;Catfish;7.07;4.79;28.95
09/01/26 04.45;Catfish;6.98;4.85;29.14
09/01/26 05.00;Catfish;7.27;4.93;29.13
09/01/26 05.15;Catfish;7;4.7;29.36
09/01/26 05.30;Catfish;7.22;4.73;29.22
09/01/26 05.45;Catfish;7.15;4.53;29.53
09/01/26 06.00;Catfish;7.22;4.38;29.28
09/01/26 06.15;Catfish;7.04;4.63;29.39
09/01/26 06.30;Catfish;6.92;4.77;29.36
09/01/26 06.45;Catfish;7.13;4.76;29.45
09/01/26 07.00;Catfish;7.25;4.45;29.44
09/01/26 07.15;Catfish;6.94;4.74;29.65
09/01/26 07.30;Catfish;7.1;4.71;29.47
09/01/26 07.45;Catfish;7.02;4.97;29.62
09/01/26 08.00;Catfish;7.18;4.97;29.58
09/01/26 08.15;Catfish;7.22;5.05;29.59
09/01/26 08.30;Catfish;7.13;4.94;29.55
09/01/26 08.45;Catfish;7.11;4.74;29.72
09/01/26 09.00;Catfish;7.14;4.68;29.78
09/01/26 09.15;Catfish;7.18;5.04;29.87
09/01/26 09.30;Catfish;7.12;5.31;29.69
09/01/26 09.45;Catfish;7.13;5.29;29.83
09/01/26 10.00;Catfish;7.29;5.21;29.77
09/01/26 10.15;Catfish;7.03;4.99;29.69
09/01/26 10.30;Catfish;7.17;5.13;29.91
09/01/26 10.45;Catfish;7.11;4.93;29.73
09/01/26 11.00;Catfish;7.23;5.14;29.92
09/01/26 11.15;Catfish;7.25;5.02;30.06
09/01/26 11.30;Catfish;7.13;5.26;29.78
09/01/26 11.45;Catfish;7.04;5.45;29.86
09/01/26 12.00;Catfish;7.22;5.04;29.81
09/01/26 12.15;Catfish;7.01;5.42;29.67
09/01/26 12.30;Catfish;7.09;5.19;29.85
09/01/26 12.45;Catfish;7.09;5.71;29.7
09/01/26 13.00;Catfish;7.35;5.08;29.82
09/01/26 13.15;Catfish;6.99;5.25;29.81
09/01/26 13.30;Catfish;7.15;5.31;29.67
09/01/26 13.45;Catfish;7.04;5.1;29.57
09/01/26 14.00;Catfish;7.13;5.21;29.9
09/01/26 14.15;Catfish;7.26;4.98;29.53
09/01/26 14.30;Catfish;7.17;5.44;29.63
09/01/26 14.45;Catfish;7.27;5.17;29.55
09/01/26 15.00;Catfish;7.09;5.31;29.4
09/01/26 15.15;Catfish;7.16;4.84;29.46
09/01/26 15.30;Catfish;7.22;5.49;29.39
09/01/26 15.45;Catfish;7.09;5.42;29.4
09/01/26 16.00;Catfish;7.05;5.22;29.44
09/01/26 16.15;Catfish;7.26;4.91;29.2
09/01/26 16.30;Catfish;7.31;5.03;29.28
09/01/26 16.45;Catfish;7.18;5.24;29.27
09/01/26 17.00;Catfish;7.03;5.23;29.27
09/01/26 17.15;Catfish;7.1;5.2;29.16
09/01/26 17.30;Catfish;7.17;5;29.14
09/01/26 17.45;Catfish;6.92;4.54;28.96
09/01/26 18.00;Catfish;7.34;4.94;29.02
09/01/26 18.15;Catfish;7.14;4.85;29.04
09/01/26 18.30;Catfish;7.21;5.01;28.99
09/01/26 18.45;Catfish;6.99;4.35;28.87
09/01/26 19.00;Catfish;7.08;5.07;29.15
09/01/26 19.15;Catfish;7.1;4.28;28.82
09/01/26 19.30;Catfish;7.23;4.46;28.86
09/01/26 19.45;Catfish;7.19;5.05;28.82
09/01/26 20.00;Catfish;7.06;4.44;28.69
09/01/26 20.15;Catfish;7.02;4.76;28.77
09/01/26 20.30;Catfish;7.04;4.93;28.78
09/01/26 20.45;Catfish;7.09;4.37;28.63
09/01/26 21.00;Catfish;7.21;4.6;28.62
09/01/26 21.15;Catfish;7.08;4.44;28.65
09/01/26 21.30;Catfish;7.04;4.66;28.56
09/01/26 21.45;Catfish;7.08;4.57;28.72
09/01/26 22.00;Catfish;7.09;4.56;28.41
09/01/26 22.15;Catfish;7.07;4.34;28.42
09/01/26 22.30;Catfish;7.16;4.4;28.57
09/01/26 22.45;Catfish;6.85;4.25;28.54
09/01/26 23.00;Catfish;7.01;4.35;28.85
09/01/26 23.15;Catfish;7.11;4.4;28.61
09/01/26 23.30;Catfish;7;4.35;28.68
09/01/26 23.45;Catfish;7.15;3.79;28.7
10/01/26 00.00;Catfish;7.16;4.11;28.6
10/01/26 00.15;Catfish;7.09;4.28;28.49
10/01/26 00.30;Catfish;6.97;3.96;28.45
10/01/26 00.45;Catfish;7.02;3.59;28.71
10/01/26 01.00;Catfish;6.98;4.22;28.73
10/01/26 01.15;Catfish;7.06;4.3;28.71
10/01/26 01.30;Catfish;6.97;4.41;28.63
10/01/26 01.45;Catfish;7.02;4.69;28.63
10/01/26 02.00;Catfish;7.12;4.12;28.75
10/01/26 02.15;Catfish;7.11;4.29;28.7
10/01/26 02.30;Catfish;7.06;4.62;28.75
10/01/26 02.45;Catfish;7.11;4.4;28.84
10/01/26 03.00;Catfish;6.95;4.13;29.06
10/01/26 03.15;Catfish;6.96;4.41;28.99
10/01/26 03.30;Catfish;6.96;4.48;28.88
10/01/26 03.45;Catfish;7.1;4.59;29.08
10/01/26 04.00;Catfish;7.03;4.54;28.89
10/01/26 04.15;Catfish;7.07;4.65;29.16
10/01/26 04.30;Catfish;7.15;4.41;29.06
10/01/26 04.45;Catfish;7.14;4.23;29.14
10/01/26 05.00;Catfish;7.18;4.58;29.12
10/01/26 05.15;Catfish;7.15;4.71;29.24
10/01/26 05.30;Catfish;7.06;4.48;29.34
10/01/26 05.45;Catfish;7.14;4.59;29.27
10/01/26 06.00;Catfish;7.05;4.73;29.24
10/01/26 06.15;Catfish;7.03;4.93;29.51
10/01/26 06.30;Catfish;6.94;4.86;29.34
10/01/26 06.45;Catfish;7.07;4.67;29.51
10/01/26 07.00;Catfish;7.22;4.81;29.61
10/01/26 07.15;Catfish;7.08;4.56;29.52
10/01/26 07.30;Catfish;7.1;4.97;29.59
10/01/26 07.45;Catfish;7.01;4.55;29.72
10/01/26 08.00;Catfish;7.11;4.86;29.71
10/01/26 08.15;Catfish;7.02;4.84;29.72
10/01/26 08.30;Catfish;7.14;4.63;29.74
10/01/26 08.45;Catfish;7.12;4.83;29.51
10/01/26 09.00;Catfish;7.03;4.88;29.76
10/01/26 09.15;Catfish;7.13;5.22;29.69
10/01/26 09.30;Catfish;7.24;5.08;29.92
10/01/26 09.45;Catfish;6.92;5.11;29.76
10/01/26 10.00;Catfish;7.18;5.11;29.69
10/01/26 10.15;Catfish;7.11;4.88;29.86
10/01/26 10.30;Catfish;7.18;4.9;29.77
10/01/26 10.45;Catfish;7.23;5.01;29.83
10/01/26 11.00;Catfish;7.09;5.23;29.74
10/01/26 11.15;Catfish;7.13;5.34;29.92
10/01/26 11.30;Catfish;7.11;5.32;29.83
10/01/26 11.45;Catfish;7.08;5.25;29.78
10/01/26 12.00;Catfish;7.21;5.39;29.85
10/01/26 12.15;Catfish;7.09;4.83;29.8
10/01/26 12.30;Catfish;7.05;5.72;29.83
10/01/26 12.45;Catfish;7.4;5.09;29.6
10/01/26 13.00;Catfish;7.16;5.1;29.59
10/01/26 13.15;Catfish;7.22;5.19;29.74
10/01/26 13.30;Catfish;7.14;5.09;29.76
10/01/26 13.45;Catfish;7.16;4.87;29.6
10/01/26 14.00;Catfish;7.17;5.13;29.51
10/01/26 14.15;Catfish;7.15;5.33;29.53
10/01/26 14.30;Catfish;7.26;5.22;29.57
10/01/26 14.45;Catfish;7.19;5.13;29.48
10/01/26 15.00;Catfish;6.98;5.08;29.48
10/01/26 15.15;Catfish;7.1;5.05;29.34
10/01/26 15.30;Catfish;7.07;4.84;29.51
10/01/26 15.45;Catfish;7.18;5.3;29.37
10/01/26 16.00;Catfish;7.14;5.46;29.44
10/01/26 16.15;Catfish;7.33;4.93;29.53
10/01/26 16.30;Catfish;7.09;5.24;29.19
10/01/26 16.45;Catfish;7.2;4.61;29.26
10/01/26 17.00;Catfish;7.32;5.04;29.27
10/01/26 17.15;Catfish;7.11;4.76;29.18
10/01/26 17.30;Catfish;6.99;4.62;28.95
10/01/26 17.45;Catfish;7.23;5.01;29.22
10/01/26 18.00;Catfish;7.25;4.54;29.15
10/01/26 18.15;Catfish;7.05;4.76;28.94
10/01/26 18.30;Catfish;7.03;4.97;29.01
10/01/26 18.45;Catfish;7.22;5;28.77
10/01/26 19.00;Catfish;7.2;4.82;28.96
10/01/26 19.15;Catfish;7.13;4.68;28.91
10/01/26 19.30;Catfish;7.12;4.49;28.62
10/01/26 19.45;Catfish;7.08;4.59;28.96
10/01/26 20.00;Catfish;7.19;4.6;29.04
10/01/26 20.15;Catfish;7.13;4.52;28.67
10/01/26 20.30;Catfish;7.11;4.65;28.77
10/01/26 20.45;Catfish;7;4.68;28.6
10/01/26 21.00;Catfish;7.1;4.41;28.82
10/01/26 21.15;Catfish;7;4.18;28.69
10/01/26 21.30;Catfish;7;4.17;28.72
10/01/26 21.45;Catfish;6.93;4.47;28.82
10/01/26 22.00;Catfish;6.96;4.41;28.67
10/01/26 22.15;Catfish;7.22;4.12;28.69
10/01/26 22.30;Catfish;7.05;4.56;28.77
10/01/26 22.45;Catfish;7.14;4.38;28.6
10/01/26 23.00;Catfish;7.01;4.47;28.63
10/01/26 23.15;Catfish;7.03;4.39;28.58
10/01/26 23.30;Catfish;6.9;4.36;28.54
10/01/26 23.45;Catfish;7.1;4.42;28.76
11/01/26 00.00;Catfish;7.16;4.21;28.66
11/01/26 00.15;Catfish;7.09;4.31;28.64
11/01/26 00.30;Catfish;7.12;4.13;28.56
11/01/26 00.45;Catfish;6.99;4.47;28.66
11/01/26 01.00;Catfish;6.9;4.32;28.74
11/01/26 01.15;Catfish;7.08;4.27;28.75
11/01/26 01.30;Catfish;6.97;4.34;28.82
11/01/26 01.45;Catfish;6.94;4.28;28.91
11/01/26 02.00;Catfish;7.03;4.38;28.66
11/01/26 02.15;Catfish;7;4.71;28.75
11/01/26 02.30;Catfish;7.13;4.12;28.88
11/01/26 02.45;Catfish;7;4.21;28.85
11/01/26 03.00;Catfish;6.97;4.2;28.78
11/01/26 03.15;Catfish;6.97;4.2;28.96
11/01/26 03.30;Catfish;6.94;4.21;29.05
11/01/26 03.45;Catfish;7.09;4.51;28.94
11/01/26 04.00;Catfish;7.12;4.44;28.95
11/01/26 04.15;Catfish;7.14;4.44;29
11/01/26 04.30;Catfish;7.15;4.84;28.88
11/01/26 04.45;Catfish;7.07;4.21;29.12
11/01/26 05.00;Catfish;7.06;4.69;29.13
11/01/26 05.15;Catfish;7.1;4.88;29.27
11/01/26 05.30;Catfish;7.1;4.41;29.26
11/01/26 05.45;Catfish;7.08;4.31;29.26
11/01/26 06.00;Catfish;7.01;4.91;29.41
11/01/26 06.15;Catfish;7.18;4.67;29.38
11/01/26 06.30;Catfish;7.16;4.62;29.36
11/01/26 06.45;Catfish;6.85;4.64;29.39
11/01/26 07.00;Catfish;7.11;4.54;29.56
11/01/26 07.15;Catfish;7.05;4.6;29.55
11/01/26 07.30;Catfish;7.22;4.91;29.55
11/01/26 07.45;Catfish;7.13;5.07;29.61
11/01/26 08.00;Catfish;7.05;4.86;29.53
11/01/26 08.15;Catfish;6.93;4.44;29.42
11/01/26 08.30;Catfish;7.08;4.75;29.71
11/01/26 08.45;Catfish;7.29;4.86;29.7
11/01/26 09.00;Catfish;6.92;4.8;29.6
11/01/26 09.15;Catfish;7;5.4;29.63
11/01/26 09.30;Catfish;7.24;5.05;29.78
11/01/26 09.45;Catfish;7.13;4.86;29.67
11/01/26 10.00;Catfish;7.08;5.16;29.67
11/01/26 10.15;Catfish;7.18;5.29;29.8
11/01/26 10.30;Catfish;7.29;4.84;29.81
11/01/26 10.45;Catfish;6.97;4.89;29.79
11/01/26 11.00;Catfish;7.18;4.75;29.79
11/01/26 11.15;Catfish;7.13;5.13;29.83
11/01/26 11.30;Catfish;7.05;5.15;29.65
11/01/26 11.45;Catfish;7.14;5.26;29.96
11/01/26 12.00;Catfish;6.99;5.39;29.97
11/01/26 12.15;Catfish;7.09;5.02;29.79
11/01/26 12.30;Catfish;7.12;5.21;29.78
11/01/26 12.45;Catfish;7.16;5.28;29.51
11/01/26 13.00;Catfish;7.16;5.27;29.77
11/01/26 13.15;Catfish;7.09;5.37;29.61
11/01/26 13.30;Catfish;7.2;5.11;29.55
11/01/26 13.45;Catfish;7.13;5.15;29.64
11/01/26 14.00;Catfish;7.17;5.44;29.58
11/01/26 14.15;Catfish;7.25;5.2;29.52
11/01/26 14.30;Catfish;7.18;5.48;29.59
11/01/26 14.45;Catfish;7.21;5.17;29.58
11/01/26 15.00;Catfish;7.16;4.88;29.52
11/01/26 15.15;Catfish;7.29;5.26;29.25
11/01/26 15.30;Catfish;7.22;5.14;29.46
11/01/26 15.45;Catfish;7.23;4.97;29.44
11/01/26 16.00;Catfish;7.07;5.19;29.52
11/01/26 16.15;Catfish;7.19;4.9;29.26
11/01/26 16.30;Catfish;7.07;5.07;29.23
11/01/26 16.45;Catfish;7.06;4.98;29.39
11/01/26 17.00;Catfish;7.25;4.84;29.26
11/01/26 17.15;Catfish;7.14;5.01;29.35
11/01/26 17.30;Catfish;7.02;4.96;28.96
11/01/26 17.45;Catfish;7.07;5.01;29.23
11/01/26 18.00;Catfish;7.09;4.82;29.11
11/01/26 18.15;Catfish;7.24;4.84;29.15
11/01/26 18.30;Catfish;7.02;4.63;28.87
11/01/26 18.45;Catfish;7.09;4.37;28.97
11/01/26 19.00;Catfish;7.08;4.96;28.78
